ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
man,9,0.01356655447303614,0.0090,0.01520639487946944,-0.5920574563655139,-0.7566812540026797
weg,9,0.0066365046617065035,0.0090,0.007145318671573199,0.4395014036871041,0.33292664643386605
capaciteit,9,8.246925968666739E-5,0.0090,1.373636304484561E-4,6.769924734429148,6.033853021702489
street,9,9.310046587906631E-4,0.0080,0.0015977559120583578,3.10313970777207,2.3239529743123297
wall,9,9.043750355126153E-4,0.0080,0.0016266745711001381,3.1450069265918623,2.298074342486726
pct,9,8.3073070912158E-4,0.0090,0.0012555517800639585,3.4374722096796173,2.841603473588723
optimistisch,9,3.762208404980008E-4,0.0090,5.084864214846358E-4,4.580273328142825,4.145643847160047
lubbers,9,6.817906068338942E-4,0.0090,6.60309381453982E-4,3.7225243730141937,3.768710952906705
gaat,8,0.0053954403582365555,0.0080,0.005815060355651308,0.568259287419659,0.46020583420916683
wordt,8,0.008886965867686794,0.0050,0.008786452572194228,-0.8297628523120526,-0.813352716726853
blijft,8,0.0037635502077033203,0.0080,0.0038124432170080274,1.087905782106506,1.069284149952126
duisenberg,8,7.075428975620837E-5,0.0080,3.3979424374091773E-4,6.821038570135587,4.557266682026126
krijgt,8,0.0034272221943253407,0.0080,0.0030364591993869245,1.222960272029753,1.39761001603764
eerste,8,0.00965808957121507,0.0080,0.008858749219798678,-0.27173784343897633,-0.14710301686411675
resultaat,8,6.580510201906732E-4,0.0080,6.819983757353172E-4,3.6037286511661266,3.552159791593037
engeland,8,0.0025260984500269056,0.0080,0.0017905469723368927,1.663089133401134,2.159599633886324
kamer,8,0.003551596985216998,0.0080,0.0036341114862503826,1.1715321177534532,1.138397321156254
maatregelen,8,8.230411473610585E-4,0.0080,8.145422296768099E-4,3.280963535917482,3.295938598142736
schmidt,8,3.305995479053763E-4,0.0060,3.108755846991375E-4,4.181805843861285,4.27055327972282
gedaald,8,3.641962237852389E-4,0.0080,4.1450077959885E-4,4.457212131261664,4.270553279722821
bedrijfsleven,8,4.5038124485954087E-4,0.0080,3.4943379675484446E-4,4.1507813440933505,4.516908944409985
lager,8,9.433389222857279E-4,0.0080,0.001236272674036105,3.084151900176347,2.694003018817864
land,8,0.0030344868587711864,0.0080,0.0023906091474538327,1.3985474271423088,1.7426217240380444
tweede,8,0.005964674359703352,0.0080,0.005347542034475862,0.4235566235992225,0.5811240822279071
dividend,8,6.904091089413244E-4,0.0080,6.121116163843482E-4,3.5344765959878393,3.708133347652754
jan,8,0.011450067108198894,0.0080,0.013076053663391629,-0.5172841487887982,-0.7088552978569478
voorspelt,7,9.31520736761168E-5,0.0070,1.0121530664623081E-4,6.2316232261978834,6.111855533703765
industrie,7,0.0011290237760733558,0.0070,7.51885135086286E-4,2.6322790539609153,3.218770737620276
president,7,0.0025719777816047827,0.0070,0.0022821641760471566,1.4444767422638476,1.61695234101414
korter,7,2.3275116469766578E-4,0.0070,7.470653585793227E-4,4.910494629829674,3.2280485512082864
helft,7,6.487100089245364E-4,0.0070,6.362104989191651E-4,3.4317093186645478,3.4597788371240705
steeds,7,0.002878837742866938,0.0070,0.002817159368320091,1.2818684440829395,1.3131137419508674
congres,7,0.0012242401616314917,0.0070,0.0010868596023202405,2.515468319903097,2.687189333227143
huidige,7,2.4379523326646855E-4,0.0070,2.2893938408076017E-4,4.84361309857526,4.934317348151576
philips,7,0.0012006553983794222,0.0070,0.0012724209978383302,2.5435327813278077,2.4597788371240705
kabinet,7,0.0018391986712850141,0.0070,0.0020459951272059516,1.9282775931524752,1.7745522129294864
moeten,7,0.0028604137593199164,0.0070,0.0023472311588911624,1.2911310738847162,1.5763949944001814
nieuw,7,0.006490919066227099,0.0070,0.005248736616083112,0.10893215440136661,0.41538471776561803
olieprijs,7,8.943631228848221E-5,0.0060,1.566427364763096E-4,6.0679579874758,5.259412722117621
zeer,7,0.00509714729128478,0.0070,0.00484628527775167,0.45766487893088303,0.5304755901771729
ruim,7,0.0030961581762465103,0.0070,0.003118395400005302,1.1768757444198572,1.166551054490017
verbetering,7,4.7675282915233625E-4,0.0070,4.819776506963372E-4,3.8760415171233804,3.8603167667077996
shell,7,6.851967214392259E-4,0.0070,9.615454131391927E-4,3.3527647685800988,2.863928020260178
omzet,7,8.877573248623607E-4,0.0070,0.0014989504936656088,2.979117658010737,2.2234021863519216
