ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
nederlaag,2,10029,1168271,title,3.265203762115336E-5,2.398369109005876E-4,3.965052127803771E-5,2.876808776820912,2.5966419685956748,2.5966419685956748,2.876808776820912,6.521484375,5.569908142089844
eindelijk,2,10119,2881037,title,8.052218065152248E-5,2.398369109005876E-4,4.0006344083404485E-5,1.5745955585368687,2.5837530051949535,2.5837530051949535,1.5745955585368687,2.46435546875,5.526920318603516
autoriteiten,2,10147,1969732,title,5.505209268019976E-5,2.398369109005876E-4,4.011704451174082E-5,2.123184395887799,2.579766477330711,2.579766477330711,2.123184395887799,4.04638671875,5.513639450073242
woon,2,10215,639619,title,1.787672864532672E-5,2.398369109005876E-4,4.0385888409129046E-5,3.745899047017202,2.5701305253136457,2.5701305253136457,3.745899047017202,9.642578125,5.481563568115234
haag,6,91651,8848889,title,2.473178368147546E-4,7.195107327017628E-4,3.6235017705189295E-4,1.5406499152085527,0.989631608073239,2.5581605963976988,3.982522257553337,7.12890625,3.2832393646240234
recht,3,29783,6494409,title,1.8151241192767515E-4,3.597553663508814E-4,1.1774967346931868E-4,0.9869480033801405,1.611293148209624,2.5538392175811904,1.5642755755191398,1.6328125,3.8453025817871094
polen,3,29835,1823623,title,5.096848830690872E-5,3.597553663508814E-4,1.1795525997908616E-4,2.8193387377580734,1.6087764532131281,2.549850350385992,4.468546176177064,9.4873046875,3.8351478576660156
tweede,8,134847,15847353,title,4.429180955032673E-4,9.593476436023504E-4,5.331293092810401E-4,1.115013766597599,0.8475682088324472,2.5427046264973416,3.345041299792797,5.41748046875,3.307788848876953
wegens,4,50307,11218219,title,3.135383047514981E-4,4.796738218011752E-4,1.9889308743984875E-4,0.6134119997852476,1.2700605706532464,2.540121141306493,1.2268239995704953,0.91015625,3.405336380004883
lijkt,3,30041,2062098,title,5.763363250008355E-5,3.597553663508814E-4,1.1876969884470345E-4,2.642033350254879,1.5988493922528075,2.5341163310215107,4.187523785808668,8.58349609375,3.795177459716797
