ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
onzetstijging,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
kaapv,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
drs.j.e.haag,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
e.haag,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
bouwinvesteringsprogram,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
recordrendement,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
personeelsuitbreidingen,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
rorentokooskorte,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
itiljmuiden,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
ondernemerspatroon,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
recessieleed,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
econoraie,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
telepromp,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
55actiecomiés,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
dmersoneel,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
ersnelde,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
herstructuring'afgewezen,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
toekomstkijker,1,5.160779705048022E-8,0.0010,2.409888253481686E-6,14.242051425914811,8.69681803442492
bürhmann,2,1.5482339115144065E-7,0.0020,4.819776506963372E-6,13.657088925193657,8.69681803442492
schwank,2,2.0643118820192087E-7,0.0020,4.819776506963372E-6,13.242051425914815,8.69681803442492
belastingprogramma,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
lambertvan,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
recessiemaatregelen,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
produktivitiet,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
reisboekingen,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
buikriempolitiek,1,1.0321559410096044E-7,0.0010,4.819776506963372E-6,13.242051425914815,7.69681803442492
tsitsiet,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
lekeleiders,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
schaakslag,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
beursterrein,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
staatspolitiek,1,1.0321559410096044E-7,0.0010,4.819776506963372E-6,13.242051425914815,7.69681803442492
wil’t,1,1.0321559410096044E-7,0.0010,2.409888253481686E-6,13.242051425914815,8.69681803442492
reflatoire,1,1.0321559410096044E-7,0.0010,4.819776506963372E-6,13.242051425914815,7.69681803442492
nedgulf,2,3.096467823028813E-7,0.0020,1.2049441267408431E-5,12.657088925193657,7.3748899395375584
arverslag,1,1.5482339115144065E-7,0.0010,2.409888253481686E-6,12.657088925193657,8.69681803442492
vilém,1,1.5482339115144065E-7,0.0010,2.409888253481686E-6,12.657088925193657,8.69681803442492
aanpal,1,1.5482339115144065E-7,0.0010,2.409888253481686E-6,12.657088925193657,8.69681803442492
waardedalingen,1,1.5482339115144065E-7,0.0010,2.409888253481686E-6,12.657088925193657,8.69681803442492
tankerrederij,1,1.5482339115144065E-7,0.0010,2.409888253481686E-6,12.657088925193657,8.69681803442492
inflatiepakket,1,1.5482339115144065E-7,0.0010,7.229664760445058E-6,12.657088925193657,7.111855533703762
olieaanbod,1,1.5482339115144065E-7,0.0010,2.409888253481686E-6,12.657088925193657,8.69681803442492
superminister,2,3.612545793533615E-7,0.0020,4.819776506963372E-6,12.434696503857209,8.69681803442492
winstpeil,2,4.1286237640384175E-7,0.0020,4.819776506963372E-6,12.242051425914815,8.69681803442492
onderzoekinstituten,2,4.1286237640384175E-7,0.0020,9.639553013926744E-6,12.242051425914815,7.69681803442492
invoerolie,1,2.0643118820192087E-7,0.0010,9.639553013926744E-6,12.242051425914815,6.69681803442492
wricht,1,2.0643118820192087E-7,0.0010,2.409888253481686E-6,12.242051425914815,8.69681803442492
werelddepressie,1,2.0643118820192087E-7,0.0010,2.409888253481686E-6,12.242051425914815,8.69681803442492
beleidsvraag,1,2.0643118820192087E-7,0.0010,4.819776506963372E-6,12.242051425914815,7.69681803442492
spremie,1,2.0643118820192087E-7,0.0010,2.409888253481686E-6,12.242051425914815,8.69681803442492
maaregelen,1,2.0643118820192087E-7,0.0010,2.409888253481686E-6,12.242051425914815,8.69681803442492
kunstvezelsector,2,4.6447017345432197E-7,0.0020,1.2049441267408431E-5,12.072126424472499,7.3748899395375584
vervijfvoudigen,1,2.5803898525240107E-7,0.0010,2.409888253481686E-6,11.920123331027453,8.69681803442492
werklozencongres,1,2.5803898525240107E-7,0.0010,7.229664760445058E-6,11.920123331027453,7.111855533703762
autowerkers,1,2.5803898525240107E-7,0.0010,2.409888253481686E-6,11.920123331027453,8.69681803442492
schietboom,1,2.5803898525240107E-7,0.0010,2.409888253481686E-6,11.920123331027453,8.69681803442492
ijeen,1,2.5803898525240107E-7,0.0010,2.409888253481686E-6,11.920123331027453,8.69681803442492
gedaal,1,3.096467823028813E-7,0.0010,2.409888253481686E-6,11.657088925193657,8.69681803442492
toekomstbeleid,1,3.096467823028813E-7,0.0010,2.409888253481686E-6,11.657088925193657,8.69681803442492
berlinetta,1,3.096467823028813E-7,0.0010,2.409888253481686E-6,11.657088925193657,8.69681803442492
fukuda,3,9.805481439591242E-7,0.0030,7.229664760445058E-6,11.579086413192385,8.696818034424918
ingeworteld,2,6.709013616562429E-7,0.0020,4.819776506963372E-6,11.54161170777372,8.69681803442492
herstelpogingen,1,3.612545793533615E-7,0.0010,2.409888253481686E-6,11.434696503857209,8.69681803442492
onatra,1,3.612545793533615E-7,0.0010,4.819776506963372E-6,11.434696503857209,7.69681803442492
reagerend,1,3.612545793533615E-7,0.0010,4.819776506963372E-6,11.434696503857209,7.69681803442492
wereldrecessie,2,7.741169557572033E-7,0.0020,4.819776506963372E-6,11.335160830306295,8.69681803442492
nivelleert,2,8.257247528076835E-7,0.0020,1.4459329520890116E-5,11.242051425914815,7.111855533703766
geïndexeerd,1,4.1286237640384175E-7,0.0010,4.819776506963372E-6,11.242051425914815,7.69681803442492
vacaturebanken,1,4.1286237640384175E-7,0.0010,1.4459329520890116E-5,11.242051425914815,6.111855533703766
afzetprobleem,1,4.1286237640384175E-7,0.0010,2.409888253481686E-6,11.242051425914815,8.69681803442492
apartementen,1,4.1286237640384175E-7,0.0010,4.819776506963372E-6,11.242051425914815,7.69681803442492
vezelproduktie,1,4.1286237640384175E-7,0.0010,2.409888253481686E-6,11.242051425914815,8.69681803442492
kredietvorm,1,4.1286237640384175E-7,0.0010,4.819776506963372E-6,11.242051425914815,7.69681803442492
oliegelden,1,4.1286237640384175E-7,0.0010,4.819776506963372E-6,11.242051425914815,7.69681803442492
kölner,2,9.289403469086439E-7,0.0020,4.819776506963372E-6,11.072126424472499,8.69681803442492
heelde,2,9.289403469086439E-7,0.0020,4.819776506963372E-6,11.072126424472499,8.69681803442492
munteenheden,1,4.6447017345432197E-7,0.0010,2.409888253481686E-6,11.072126424472499,8.69681803442492
